SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
107011132,4,0,3,6,10,0,3,0,0,29,432,252,304,372,274,179,100,54,14,1988,0,0,0,0,0,0,0,0,0,0,8,8,3,3,10,8,0,0,0,41,3,0,0,0,0,0,0,0,0,4,649,302,305,388,294,136,92,38,9,2203,10,7,11,7,3,0,0,0,0,38,71,24,70,35,33,26,8,0,0,261,0,0,3,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,10,3,4,5,6,13,12,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,22,11,7,15,14,0,4,0,0,68,30,16,34,41,45,13,19,10,0,209,14,5,3,3,10,7,5,5,0,46,3,0,0,3,3,0,0,0,0,5,173,85,46,70,69,42,28,6,0,522,36,25,22,12,15,6,4,3,0,122,0,0,0,0,0,3,0,0,0,3
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,21,13,16,16,20,6,3,3,0,97,627,418,391,472,585,413,235,217,91,3448,0,0,0,0,0,0,0,0,0,0,20,0,6,16,10,6,9,5,0,76,27,19,6,11,4,0,3,0,0,70,991,695,476,663,698,429,287,225,74,4536,26,6,4,19,8,10,6,0,7,92,293,154,192,217,150,114,46,29,5,1196,14,8,3,3,5,6,3,4,3,44,0,3,3,0,0,3,0,0,0,14,32,9,4,26,19,15,16,7,3,131,10,3,6,0,3,0,0,0,0,26,13,7,8,3,4,4,0,0,0,37,63,31,30,32,25,8,10,4,0,215,57,34,32,62,100,73,53,57,19,487,34,18,8,4,18,7,7,11,0,119,8,6,0,7,9,5,0,0,0,33,207,130,67,137,122,71,34,53,41,867,103,71,55,62,35,16,6,4,0,353,3,0,0,0,3,0,0,0,0,12
107011545,10,21,21,17,29,12,3,0,0,114,369,281,227,325,323,238,250,156,37,2209,0,0,0,0,0,0,0,0,0,0,13,9,11,9,10,6,14,4,0,86,0,0,0,0,0,0,0,0,0,0,696,596,401,586,555,419,530,321,55,4155,0,9,0,0,3,4,4,0,0,22,254,189,251,224,198,265,164,77,9,1617,5,10,9,10,9,11,11,3,3,76,14,7,4,4,3,0,0,0,0,35,7,4,7,15,23,10,25,25,3,130,0,0,0,0,0,0,0,0,0,3,5,3,0,7,9,3,0,0,0,31,5,12,4,5,7,12,3,0,0,45,43,27,21,44,60,27,49,25,6,308,13,6,3,4,5,14,15,10,0,63,0,0,0,0,0,0,0,0,0,4,65,35,15,29,48,26,45,14,3,284,30,17,15,14,15,8,9,3,0,105,0,0,0,0,0,0,3,0,0,9
107011546,18,8,18,27,16,6,0,0,0,92,181,143,144,180,205,154,137,136,43,1320,0,0,0,0,0,0,0,0,0,0,4,3,8,7,12,5,3,7,0,48,0,0,0,0,0,0,0,0,0,3,482,394,322,442,405,412,529,409,56,3456,0,3,0,3,0,0,0,3,0,16,211,149,263,210,231,311,259,133,20,1806,3,0,5,3,6,3,0,5,3,28,8,5,4,0,6,3,0,0,0,24,12,3,3,7,14,7,8,9,0,64,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,3,4,0,0,22,16,11,9,6,11,3,7,0,0,55,25,8,13,13,33,16,15,18,9,148,0,0,3,3,4,0,0,0,0,12,5,3,0,0,3,0,0,0,0,14,50,22,10,27,27,12,26,25,6,197,24,15,19,12,10,5,4,0,0,87,5,3,3,5,3,4,0,0,0,24
107011547,0,0,8,5,5,4,0,0,0,20,143,80,97,144,141,173,189,125,22,1113,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,9,7,8,0,40,0,0,0,0,0,0,0,0,0,0,232,154,108,182,165,198,176,120,18,1355,0,0,0,0,0,0,0,0,0,0,40,9,24,37,25,24,39,26,3,212,4,0,5,0,3,0,4,0,0,17,4,0,0,0,0,0,0,0,0,9,0,0,0,0,7,8,7,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,3,3,4,0,0,0,23,0,7,12,9,24,25,31,25,3,141,4,0,0,3,0,3,0,4,0,19,0,0,0,0,0,0,0,0,0,3,16,8,7,26,22,45,30,16,7,169,3,5,5,3,6,8,0,3,0,34,6,0,0,0,0,0,0,0,0,6
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,3,5,3,10,10,3,0,0,0,37,747,440,506,659,501,310,187,128,27,3511,0,0,0,0,0,0,0,0,0,0,21,13,17,29,12,13,3,4,0,112,0,0,0,0,0,0,0,0,0,3,1073,574,525,688,496,243,180,92,15,3883,24,0,6,9,4,10,3,0,0,60,39,22,31,33,23,9,3,8,0,172,11,11,8,3,11,3,4,0,0,45,3,3,3,0,0,0,0,0,0,10,23,7,8,21,24,13,14,9,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,31,25,16,22,21,13,4,0,0,133,73,66,50,88,81,64,35,26,5,482,22,9,9,8,4,3,0,4,0,63,0,3,0,0,0,0,0,0,0,11,195,139,67,131,114,51,43,28,10,772,67,55,25,31,30,13,0,0,0,224,3,0,0,0,0,5,4,0,0,7
107031137,0,0,3,6,3,3,0,0,0,25,409,222,264,283,286,284,140,114,44,2044,0,0,0,0,0,0,0,0,0,0,20,0,8,13,12,8,4,8,6,77,0,0,0,0,0,0,0,0,0,3,402,283,259,262,273,204,124,79,27,1910,0,0,4,0,3,0,0,0,0,9,26,8,16,8,10,11,3,4,0,87,3,4,6,3,4,3,0,3,0,28,0,0,0,0,0,0,0,0,0,9,6,3,11,4,21,7,10,11,0,66,0,0,0,0,0,0,0,0,0,0,3,3,4,6,3,3,0,0,0,25,15,7,13,4,7,8,8,0,0,63,19,19,18,38,39,33,31,29,11,228,8,8,8,3,6,3,3,0,0,41,7,3,0,0,4,0,0,0,0,15,80,69,26,43,62,42,42,18,13,392,23,19,15,3,12,5,3,0,0,79,0,0,0,0,0,0,0,0,0,4
107031138,0,6,4,6,5,8,0,0,0,34,224,157,153,215,292,250,236,220,71,1825,0,0,0,0,0,0,0,0,0,0,12,18,4,8,11,24,13,10,0,91,0,0,0,0,0,0,0,0,0,0,420,227,152,244,252,212,179,108,39,1842,0,0,0,0,0,0,0,0,0,3,12,4,5,13,7,19,15,3,0,78,12,3,8,4,7,4,3,7,0,43,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,3,8,4,0,31,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,5,3,4,5,10,6,0,0,0,35,32,27,32,34,70,56,52,59,23,382,0,0,0,0,3,7,0,0,0,9,3,0,0,4,0,0,0,0,0,7,46,34,25,40,58,60,63,58,15,401,8,28,5,11,17,13,6,3,3,95,0,0,0,0,3,0,0,0,0,3
107031139,0,3,0,10,0,4,0,0,0,19,285,219,133,223,357,220,148,134,37,1750,0,0,0,0,0,0,0,0,0,0,18,7,10,12,14,22,3,0,0,91,0,0,0,0,0,0,0,0,0,0,363,252,106,236,260,158,113,68,16,1561,0,0,0,0,3,0,0,0,0,3,12,9,4,11,17,4,5,3,0,65,15,15,3,4,4,5,4,6,3,59,0,0,0,0,0,0,0,0,0,3,10,3,3,3,7,4,5,4,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,8,15,7,5,7,9,0,7,0,0,73,24,47,19,25,48,34,32,21,0,259,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,58,59,23,37,65,48,31,19,6,342,29,15,3,22,12,11,3,0,0,99,0,0,0,0,0,0,0,3,0,6
107031140,10,0,6,7,12,3,0,0,0,37,280,183,117,238,282,243,197,170,101,1801,0,0,0,0,0,0,0,0,0,0,18,4,4,11,11,3,14,12,3,76,0,0,0,0,0,0,0,3,0,8,412,282,125,249,295,213,155,101,32,1873,0,0,0,0,3,0,0,0,0,9,13,9,3,7,17,7,6,0,0,59,4,4,0,3,5,3,3,3,0,26,0,3,0,3,0,0,0,0,0,6,5,4,0,3,0,10,3,4,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,11,0,0,3,5,0,0,0,25,21,22,7,31,55,37,26,29,11,233,3,4,0,4,0,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,151,62,33,81,86,81,70,74,51,690,15,15,12,7,15,4,3,0,3,64,0,0,0,0,0,4,0,0,0,7
107031141,16,4,13,15,8,3,3,0,0,54,559,226,325,476,387,357,251,107,21,2699,0,0,0,0,0,0,0,0,0,0,16,6,17,12,5,13,7,4,3,88,0,0,0,0,0,0,0,0,0,9,1041,476,445,641,495,330,223,99,12,3762,5,0,4,0,0,0,0,0,0,17,209,106,182,119,108,75,25,13,4,833,26,7,17,17,6,9,3,9,3,96,6,0,3,0,0,0,0,0,0,14,15,3,3,8,18,3,4,3,0,65,0,0,0,0,4,0,0,0,0,7,3,3,3,3,0,0,0,0,0,10,36,18,19,28,13,8,3,3,0,117,39,21,23,55,51,50,36,14,6,300,3,3,0,5,3,8,5,0,0,27,0,0,0,0,4,0,0,0,0,4,116,76,47,82,68,50,34,22,3,486,32,23,17,18,23,3,5,0,0,120,0,0,0,5,0,0,0,0,0,9
107031142,11,10,10,20,18,11,8,3,0,83,386,285,227,333,389,323,220,115,33,2300,0,0,0,0,0,0,0,0,0,0,24,12,14,7,21,17,10,11,4,123,0,0,0,0,0,0,4,0,0,4,627,372,274,428,391,224,215,113,12,2661,0,0,3,0,4,0,4,0,0,11,108,84,96,90,97,94,37,25,3,630,9,5,16,8,8,13,8,3,0,71,0,0,0,4,4,0,0,0,0,6,19,9,11,20,15,31,30,36,5,181,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,17,3,9,5,15,6,3,0,0,59,20,23,25,38,53,51,36,23,9,279,7,15,4,8,7,0,0,0,0,42,0,0,0,0,3,0,0,3,0,16,88,74,42,47,69,64,34,25,6,450,29,12,10,14,17,8,5,3,0,102,0,0,0,0,0,0,0,0,0,0
107031143,15,11,16,13,22,16,0,0,0,95,855,546,561,707,755,784,608,347,109,5265,0,0,0,0,0,0,0,0,0,0,33,26,29,28,37,23,33,11,11,233,0,0,0,0,0,0,0,0,0,0,1166,881,616,754,836,754,671,386,55,6116,3,0,0,0,0,3,3,0,0,16,143,141,148,122,167,184,97,51,9,1058,21,10,16,12,19,11,8,10,0,105,12,3,5,5,3,3,0,0,0,33,19,17,20,24,46,35,43,37,3,245,0,0,0,0,0,3,0,0,0,3,8,0,5,6,8,3,3,0,3,34,35,34,15,19,29,20,17,5,0,183,52,40,35,87,109,106,90,53,16,584,23,10,11,15,12,15,16,10,4,121,0,0,0,0,4,7,0,0,0,13,117,121,52,87,123,128,81,55,22,789,48,40,30,32,29,18,9,0,0,210,3,0,0,0,0,0,4,0,0,9
107041144,32,61,45,41,50,34,15,6,3,284,500,396,411,490,521,524,424,417,158,3840,0,0,0,0,0,0,0,0,0,0,19,12,30,19,17,15,24,6,3,146,11,3,9,5,3,0,4,0,0,41,1199,850,695,876,794,640,661,501,91,6301,13,3,3,5,3,8,9,0,0,43,145,89,94,121,102,74,80,47,9,765,10,4,21,9,8,11,6,3,0,73,0,3,4,3,9,3,0,0,0,28,21,7,20,19,17,18,20,26,9,148,3,0,0,0,0,0,0,0,0,7,5,3,6,3,3,3,4,0,4,38,18,21,20,14,16,9,15,0,0,110,64,49,55,74,107,106,110,96,33,689,13,22,15,13,16,12,8,10,10,110,4,0,5,4,6,0,0,3,0,31,233,149,70,129,133,120,137,95,30,1103,61,56,38,37,32,26,13,8,3,269,0,3,5,3,7,4,0,0,0,27
107041145,22,17,31,26,39,19,3,0,0,164,630,360,493,478,527,427,319,334,89,3654,0,0,0,0,0,0,0,0,0,0,28,15,16,21,15,21,19,13,3,153,0,0,3,0,0,0,0,4,0,11,848,590,530,656,594,441,425,304,66,4459,0,0,0,3,0,4,0,0,0,5,81,71,79,79,80,58,61,29,3,537,20,8,11,13,8,17,11,8,3,94,6,3,3,3,0,4,3,0,0,26,12,7,14,8,16,13,16,20,3,108,0,0,0,0,0,0,0,0,0,0,6,10,7,8,3,5,5,5,0,47,21,16,22,20,13,10,0,3,0,105,76,56,53,74,110,84,69,52,28,601,10,19,8,7,15,11,8,19,6,100,14,4,7,6,6,4,4,4,0,44,166,114,94,107,125,126,89,69,23,910,77,39,38,34,26,16,14,4,0,257,0,0,0,0,0,0,0,0,0,6
107041146,33,66,60,39,44,18,9,5,0,275,658,409,454,504,602,608,463,353,125,4180,0,0,0,0,0,0,0,0,0,0,30,31,27,15,27,17,12,9,4,160,47,15,17,16,5,4,3,0,4,106,1077,703,602,735,681,566,476,352,56,5246,11,3,7,9,16,19,9,9,0,80,320,182,220,240,197,161,117,57,12,1498,12,3,7,6,4,10,3,7,0,48,7,5,12,7,0,3,0,0,0,39,13,17,10,15,28,24,25,19,8,167,3,4,3,5,0,4,0,0,0,17,9,6,9,4,11,3,10,3,0,56,50,60,26,23,30,14,3,3,0,204,72,47,58,75,97,128,97,86,26,684,13,19,9,10,15,14,16,12,9,121,3,10,4,8,4,3,0,3,0,28,197,108,87,112,140,152,154,82,18,1053,76,73,29,45,50,19,8,8,0,307,9,4,0,3,0,7,0,0,0,27
107041147,4,0,3,9,11,3,3,0,0,34,384,227,224,407,325,212,125,98,44,2045,0,0,0,0,0,0,0,0,0,0,80,29,17,52,20,6,9,8,0,219,0,0,0,0,0,0,0,0,0,0,624,285,254,364,300,180,87,62,21,2183,6,3,3,5,0,3,0,3,0,22,5,0,3,12,3,0,0,0,0,29,3,3,0,3,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,4,6,0,0,10,8,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,0,0,17,47,46,15,29,19,9,0,0,0,160,34,23,33,41,45,39,30,11,3,246,8,0,3,3,0,6,0,3,0,28,0,0,0,0,0,3,0,0,0,3,114,49,45,69,56,49,18,15,5,419,47,22,22,22,26,6,7,3,0,144,3,0,0,0,0,0,0,0,0,4
107041148,28,9,20,38,30,11,3,0,0,137,407,242,224,345,440,334,210,174,53,2426,0,0,0,0,0,0,0,0,0,0,11,4,7,11,10,5,9,4,0,66,15,0,11,0,0,3,0,0,0,32,594,359,241,463,403,265,155,97,35,2613,0,0,0,0,4,0,0,0,0,9,15,8,5,18,20,7,10,5,0,90,12,4,6,15,4,4,3,3,0,59,0,3,0,0,0,0,0,0,0,6,7,6,3,10,16,8,6,11,5,65,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,4,0,0,12,9,3,3,5,9,3,4,0,0,38,20,13,19,39,51,55,34,35,18,269,0,4,0,4,0,0,6,6,0,18,0,0,0,0,0,0,0,0,0,0,66,81,46,54,105,97,74,60,12,591,22,20,13,12,16,9,3,0,0,107,0,0,0,3,8,0,0,0,0,17
107041150,18,12,17,28,26,14,8,4,0,123,738,409,532,666,657,556,416,385,126,4495,0,0,0,0,0,0,0,0,0,0,37,19,29,27,27,36,19,18,4,216,3,0,0,5,0,3,0,3,3,18,1086,609,531,764,648,444,314,224,78,4693,3,0,0,0,3,4,0,0,0,11,35,25,24,33,27,16,20,17,3,196,23,6,11,15,17,10,13,6,0,97,3,0,3,0,0,0,0,0,0,13,5,9,7,14,16,13,23,25,4,124,0,4,0,0,0,0,0,0,0,10,0,0,3,3,0,6,6,0,0,20,17,24,12,16,20,9,3,0,0,103,96,56,63,121,147,150,102,91,39,859,14,22,8,11,19,15,14,12,3,126,12,3,4,3,3,0,0,3,0,32,274,197,93,157,205,166,106,107,30,1348,63,46,33,38,38,15,7,4,4,254,3,0,3,0,0,0,3,0,0,11
107041548,22,49,58,31,26,7,4,0,5,208,83,250,296,176,257,225,192,172,72,1727,3,0,0,0,0,0,0,0,0,7,3,16,17,5,10,8,3,7,5,73,0,0,0,0,0,0,0,0,0,0,219,520,514,275,359,290,248,174,48,2646,0,0,3,0,0,0,4,0,0,9,62,79,85,97,90,74,73,58,11,621,0,5,5,3,3,3,3,3,0,27,0,3,3,0,3,0,3,0,0,11,6,5,11,18,5,3,19,4,0,80,0,0,3,3,0,0,0,0,0,7,0,3,0,4,3,9,0,5,4,27,14,17,15,15,11,12,3,0,0,80,12,32,20,25,57,48,47,51,19,305,0,0,0,0,3,3,0,0,0,17,0,3,0,0,0,0,0,0,0,3,21,74,71,28,61,53,46,44,16,404,21,51,53,19,18,9,4,3,0,171,0,0,6,0,0,0,0,0,0,7
107041549,29,73,77,52,26,17,9,4,0,285,330,343,344,287,298,277,213,235,105,2428,0,0,0,0,0,0,0,0,0,0,12,34,23,7,24,9,3,3,0,117,0,0,0,0,0,0,0,0,0,0,603,567,528,444,429,309,260,254,76,3470,3,3,4,5,5,6,4,0,0,32,295,232,285,254,231,274,232,91,18,1919,12,7,7,3,13,0,0,0,0,36,0,4,0,0,0,0,7,0,0,15,3,4,7,9,16,16,14,14,4,94,5,0,5,0,0,0,0,0,0,9,0,5,5,0,3,3,3,3,0,29,21,21,28,14,12,4,3,0,0,112,28,36,30,52,57,46,45,58,23,366,3,11,4,3,3,3,4,6,0,40,3,3,0,4,0,3,0,0,0,15,87,82,51,53,58,45,58,44,31,514,40,61,42,31,28,9,4,3,0,210,0,0,3,3,3,0,3,0,0,9
108011151,0,3,0,0,7,3,0,0,0,16,274,164,110,210,251,223,177,116,53,1584,0,0,0,0,0,0,0,0,0,0,12,13,3,19,13,20,20,6,3,122,0,0,0,0,0,0,0,0,0,3,177,93,69,126,110,96,95,27,13,809,3,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,5,9,0,7,0,3,0,0,0,0,24,0,4,0,0,3,0,3,3,0,15,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,8,3,3,0,0,0,19,17,9,3,26,43,30,22,18,8,170,0,0,0,3,3,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,55,33,26,52,57,40,52,24,11,357,12,13,0,4,10,5,3,0,0,47,0,0,0,0,0,0,0,0,0,0
108011152,3,3,6,11,13,3,3,0,0,42,573,346,333,461,572,727,752,662,185,4597,0,0,0,0,0,0,0,0,0,0,29,26,18,25,25,37,40,49,14,257,0,0,0,0,0,0,0,0,3,3,607,315,251,356,404,475,466,264,48,3173,0,3,0,4,0,5,9,9,0,28,8,3,3,10,3,9,8,3,0,48,20,15,12,13,20,12,8,4,3,118,3,4,0,0,4,9,3,3,0,21,0,0,3,7,4,4,12,11,3,48,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,3,0,9,16,8,11,11,13,11,16,11,0,89,35,22,21,47,73,118,94,94,26,534,12,8,0,5,9,14,9,10,0,73,3,4,5,0,4,3,0,0,0,23,76,62,38,65,107,136,143,157,40,834,22,9,13,17,18,14,17,7,0,115,0,0,0,0,3,0,0,0,0,4
108011153,3,3,3,12,20,3,0,0,0,44,307,145,114,257,322,336,252,112,13,1871,0,0,0,0,0,0,0,0,0,0,13,7,0,3,13,15,14,3,0,71,0,0,0,0,0,0,0,0,0,0,236,94,95,179,142,168,101,34,9,1058,0,0,0,0,0,0,7,0,0,6,3,3,0,5,3,9,0,0,0,29,6,0,4,3,3,0,0,0,0,23,0,0,0,3,4,0,3,0,0,15,3,0,0,4,10,6,7,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,3,7,0,0,0,0,13,10,5,8,27,23,52,39,30,3,190,0,0,0,3,3,3,7,0,0,19,3,0,3,0,3,6,0,3,0,15,49,35,19,43,53,68,47,20,4,338,28,15,10,18,22,3,7,0,0,110,3,3,0,3,0,3,0,0,0,10
